image_name	concepts
CMJ-128-210-g002	C0945766;C2919015;C0184661;C0005790;C1328010;C0003281;C1144702;C0013812;C1561952;C3274430;C0449999;C1328723;C0427579;C1504378;C3537050;C0445251;C1556326;C0368930;C4285062;C0023694;C0744488;C0441509;C2917212;C3539779;C1546616;C3538935;C1550631;C0043194;C0944777;C0398623
CTO-06-09-g-015	C1550465;C0015252;C0225416;C3899237;C1552858;C4035123;C1706368;C1706387;C0728940;C0826055;C4239094;C4239095;C3498912;C4239093;C1968661;C0458042;C2827755;C1550557;C4239263;C1547928;C1551341;C4035170;C0700320;C2004459;C3640764;C0033213
13256_2016_1042_Fig1_HTML	C0587048;C2717899;C1524375;C0881913;C0412635;C0522035;C0374354;C0374353;C0749790;C0241544;C1116515;C0749827;C0230329;C0749846;C0003793;C4298907;C0228505;C4299060;C1282341;C0003794;C0274035;C0881912;C1533572;C1328685;C0239377;C1268196;C0412704;C1268156;C1268223;C0040067;C4285005;C0226792;C4299059;C0226414;C1114524;C1140618;C0749788;C0749793;C3860336;C0230330;C2318044
13256_2016_1042_Fig2_HTML	C0334094;C4014164;C0523207;C0035334;C2243104;C3670646;C1550235;C0150866;C1265970;C2007060;C1706368;C0205699;C0812425;C1550557;C3671013
13256_2016_1042_Fig3_HTML	C1441616;C1578706;C0019635;C3827191;C1704680;C0150866;C2037992;C0982111;C3273930;C0242349;C0005575;C3687908;C2700256;C1704653;C0487602;C4287422;C2210384;C0021044;C0021045;C0027651;C3640005;C2947996
10195_2014_302_Fig2_HTML	C0009458;C0750934;C1318154;C3642316;C0179144;C0332758;C1547229;C0040452;C0677540;C0262386;C0751438;C0185044;C1547295;C0003904
10195_2014_302_Fig3_HTML	C0750934;C1318154;C3642316;C0179144;C0332758;C1547229;C0040452;C0262386;C0751438;C0185044;C1547295;C0003904
SJG-17-194-g001	C1998083;C2338708;C2337640;C1334180;C0523207;C2330466;C0442743;C0234251;C2337074;C1706368;C2327388;C0553702;C1704653;C0010418;C1555457;C0031272;C1550557;C2952328;C0003209;C0221106;C1880192;C0229653;C0920995;C0031753;C2330124;C0038588;C2326458;C2322607;C0460004;C1184376;C1547296;C2323118
SJG-17-194-g002	C2338708;C1546620;C2337640;C0523207;C2326458;C2330466;C1636667;C2337074;C2240374;C0200638;C1306759;C2327388;C0553702;C2952328;C0221106;C0920995;C0031753;C2330124;C0038588;C1550634;C2322607;C0460004;C0014457;C2323118
SJG-17-194-g003	C2338708;C1114299;C0221106;C0440426;C2238207;C2337640;C0523207;C2330466;C4023140;C2337074;C1706368;C0151683;C2327388;C0553702;C3665444;C0948762;C1550557;C2952328;C0440439;C0440434;C0440435;C0440433;C0920995;C0031753;C2330124;C0038588;C2326458;C2322607;C0460004;C2323118
1757-1626-0002-0000008317-001	C1704254;C1315032;C3542466;C1696103;C0040405;C1705273;C0772294;C1704922;C0031843;C1185817;C1546698;C0221198
1757-1626-0002-0000008317-002	C1315032;C2729318;C0227327;C0772294;C1705273;C1185817;C0031843;C3839649;C1546698;C0334299;C0221198;C0007095
BMRI2014-706809.003	C0546816;C1457907;C4084778;C3842534;C3842535;C3842536;C2936394;C2081627;C3552245;C1705196;C0392163;C0543467
jz-2016-012095_0002	C0309989;C1564718;C0000610;C3810842;C0028027;C0152321;C0231519;C2926604;C1142101;C1705184;C0308718;C0240795;C1705555;C3812802;C0486616;C0148582;C3843225;C3499010;C1706368;C0029957;C3499011;C4285975;C3496406;C2370047;C0681324;C1550557;C0027996;C0150305;C1260969;C4050469;C3254809;C0556030;C1561964;C0152322;C0366575;C0728976;C3499012;C2347268
Beilstein_J_Nanotechnol-03-360-g003	C0237318;C0237357;C1948174;C1948168;C0237094;C1948170;C0237373;C1948179;C1948169;C0237276;C0262878;C1556055;C0237255;C2598149;C0183115;C1549063;C0237338;C0442726;C1547233;C0237133;C1561608;C1546414;C3542466;C1948171;C1948173;C1955473;C0237178;C1706368;C0237155;C1457898;C1547281;C1948176;C0694547;C1961028;C0700063;C0700060;C0237206;C0700062;C3539125;C0237380;C1868670;C1547241;C1549110;C1948167;C0237221;C0237369;C1547304;C0237185;C1948181;C1704922;C0237228;C0237361;C0087111;C0220844;C0237305;C0237247;C1547272;C1546725;C0441633;C1948178;C1948180;C1704254;C1547309;C0233407;C0237283;C1696103;C0237387;C0237142;C0237169;C0237162;C1550557;C0237289;C0237161;C1511790;C0018270;C1546840;C0237324;C1547994;C1546836;C1547267
Beilstein_J_Nanotechnol-03-360-g008	C0237849;C1704254;C0810473;C3542466;C1696103;C1636192;C0441621;C1704922;C3496436;C1322502;C1550557;C0242849;C1706368;C2677099;C0542277;C0403592;C0556415
umj7603-173-f2	C1441616;C1441617;C1704680;C0021044;C2037992;C1508788;C0487602;C0021067
1749-8090-6-145-1	C0015726;C2087366;C1550655;C4042812;C0523697;C0015392;C0231519;C2926604;C0362076;C0796494;C1578485;C1578486;C0019602;C0423899;C0876917;C0018670;C3542466;C0013769;C0225758;C1705555;C0486616;C1837463;C1281590;C0029957;C0021889;C0086972;C1510508;C0231286;C0681324;C1704922;C0507239;C1280202;C0277598;C0430855;C0430854;C1546708;C0225706;C0150305;C0771936;C1704254;C0011127;C0240795;C1696103;C0556030;C1261259;C1561964;C1135564;C0376152;C0152336;C1708556;C2347268
1749-8090-6-145-2	C1704254;C0740941;C0746101;C3542466;C1550655;C1696103;C1274166;C1704922;C1278908;C3149269;C0033061;C0024115;C0024109;C1578485;C1578486;C1170317;C0040405
IPC-7-20-g001	C3640865;C1306232;C0264097;C0002978;C1548816;C0344398;C1845019;C3891555;C0856747;C3476091;C2103992;C0190291;C2986750;C0921176;C0232305;C1561581;C0232306;C0016538;C4050466;C3278719;C1547227;C4255126;C0017547;C0033363;C0281788;C0745681;C0745680;C0745682;C3484363;C0149721;C0340279;C1519275;C1547231;C0856750;C3484205;C1269010;C0525187;C0447048;C0162770;C0003489;C1997092;C4050465;C2730082;C1388229
IPC-7-20-g002	C0024485;C0920367;C1269009;C0202610;C4300092;C1441526;C0870660;C0040395;C0040405;C1706368;C0003956;C2022599;C2024822;C0002940;C0034579;C1550557;C1269010;C0011666;C0175676;C0447048;C0003489;C0041618;C2350256;C1305624;C2350255
IPC-7-20-g003	C3891555;C0002978;C1548816;C0554310;C2825142;C0030201;C0179410;C0400877;C0403709;C2986750;C0589110;C0032792;C0580703;C0424786;C0589368;C0231287;C4255126;C1532844;C0033363;C0277599;C2024161;C4262971;C0016538;C0032786
IJD-58-245d-g001	C1552826;C1521954;C0027651;C1546781;C0206728;C0496955;C0178298;C2097948;C0931558;C1578706;C3273930;C0444099;C3279070
IJD-58-245d-g002	C0523207;C1521954;C0027651;C0206728;C1704653;C2097948;C0460004;C1578706;C3273930;C3279070
PAMJ-11-17-g001	C2087366;C1736924;C0441633;C0412588;C3701996;C3244287;C0230166;C0412618;C2238340;C2183251;C0286840;C0202823;C0748855;C0748854;C0748853;C0743920;C0412632;C4075845;C0040405;C0412638;C0412611;C0034606;C3833383;C2826292;C0040398;C0235146;C0729619;C0281936;C2181323;C1960244;C3839692;C0202691;C1853761;C4041317;C3203982;C0412641;C0412594;C0039866;C1956110;C0582945;C1846574;C2350281;C0232495;C0412620;C0412621;C0936234;C0021843;C0412604;C0412644;C0412628;C0412629;C0008794;C2315673;C0412603;C0412640;C3514193;C0412643;C1959841;C0412645;C0412647;C0412648;C2717955;C1281586;C0235329;C1963239;C1515955;C0860888;C2959990;C2700149;C0412649;C2141917;C0412631;C2315672;C2316004;C0412630
PAMJ-11-17-g002	C0738654;C1837463;C1861101;C0376152;C1546708;C0230286;C0771936
PAMJ-11-17-g003	C0734000;C0153662;C0238196;C0153425;C0021852;C0456949;C0456948;C2711704;C0020885;C3539935;C0441925;C1281594;C1547934;C0156146;C0372095;C0345832;C4299167;C0181687;C0496906;C0372094;C0941288;C0404831;C1882857;C2314992;C1322279;C1268998;C0399943;C0151977;C4019020;C0230168;C1268120;C0275920;C0227275;C0341268;C0000726;C2946261;C0700124
rcse9407-502-01	C1334278;C3830528;C4050025;C2087366;C0032143;C0362076;C0152060;C0876917;C0018670;C0233535;C0152336;C0235146;C1281590;C0233660;C0039866;C2321228;C0700351;C1139930;C1293130;C1263136;C0448194;C0003086;C1336751;C0301559;C0002658;C0032181;C0845707;C1281586;C0005971;C2364485;C0005975;C0185387;C0010957;C2700149;C0562577
rju11601	C3891555;C1281567;C0002978;C0015252;C1548816;C0007876;C1282110;C1552858;C1550557;C1278953;C0728940;C1322810;C0226462;C1279606;C1837463;C1706368;C2055661;C0771936;C0230443;C4027883;C4255126;C0162868;C3661864;C2327672;C0032649;C0160761;C1546708;C1510412;C2328730;C1551341;C0226463;C0442037;C0700320;C2221329;C0376152;C0184905;C0566001
rju11602	C3891555;C1281567;C0002978;C0015252;C1548816;C0007876;C1282110;C1552858;C1278953;C0728940;C1322810;C0226462;C1279606;C1837463;C2055661;C0230443;C4027883;C1709311;C4255126;C0162868;C0032649;C0160761;C1546708;C1510412;C0771936;C1551341;C0426063;C0226463;C0442037;C0700320;C2221329;C0376152;C0184905
rju11603	C3539655;C0037088;C1708556;C0442037;C4042812;C0231286;C0162868;C0277598;C1510412;C2926606;C0430855;C1135564;C2825141;C0021889;C0243095;C0430854;C0016204
rju11604	C0189583;C0162868;C1510412
rju11605	C2947996;C0042449
203_2014_1048_Fig5_HTML	C0629561;C0015230;C1564718;C0848332;C0308718;C2594846;C0225327;C0441621;C0185117;C0332155;C3812802;C0148582;C4071879;C1706368;C0972569;C0600091;C0015349;C3255620;C1704922;C1550557;C0282597;C1554159;C3542466;C1862939;C1550043;C1704254;C0332293;C1696103;C4255623;C1549782;C2327534;C0555903;C0332575;C0369501;C0728976;C0202202;C1879951
203_2014_1048_Fig6_HTML	C3839460;C0629561;C0015230;C1564718;C0848332;C0308718;C2594846;C0225327;C0441621;C0185117;C0332155;C3812802;C0148582;C4071879;C1706368;C0972569;C0369501;C0015349;C3255620;C1704922;C1550557;C0282597;C1554159;C3542466;C1862939;C1550043;C1704254;C0332293;C1696103;C4255623;C1549782;C2327534;C0555903;C0332575;C0600091;C0728976;C0202202;C1879951
203_2014_1048_Fig7_HTML	C0629561;C0033621;C0015230;C0282547;C0430400;C1862939;C1317500;C0919678;C1439852;C1168438;C0150312;C0919677;C0009458;C3542466;C0487602;C1550512;C1704680;C1875400;C3812802;C3255620;C1706368;C1317658;C0776963;C0795749;C1549782;C1879951;C1949480;C1720594;C1550101;C1561574;C1546098;C1704922;C2242979;C1550557;C0038164;C0598240;C1704254;C0848332;C1648884;C1696103;C4255623;C0555903;C0332575;C0392148;C0202202;C0043194;C2002622
203_2014_1048_Fig8_HTML	C3839460;C0629561;C0033621;C0015230;C0282547;C0430400;C1862939;C1317500;C0919678;C1439852;C1168438;C0150312;C0919677;C0009458;C3542466;C0487602;C1550512;C1704680;C1875400;C3812802;C3255620;C1706368;C1317658;C0776963;C0795749;C1549782;C1879951;C1949480;C1720594;C1550101;C1561574;C1546098;C1704922;C2242979;C1550557;C0038164;C0598240;C1704254;C0848332;C1648884;C1696103;C4255623;C0555903;C0332575;C0392148;C0202202;C0043194;C2002622
e-65-o2457-fig2	C0063083;C2699477;C0441122;C0523702;C0184967;C0056561;C0183235;C0427896;C1546701;C0700221;C1289829;C1533132
1749-8090-4-65-1	C0494949;C0033061;C0206646;C2062514;C3276077;C0401049;C0521607;C4048297;C0040405;C0035357
1749-8090-4-65-2	C0179571;C0885876;C1322293;C0043299;C3891450;C1837463;C0030201;C1546708;C2024161;C0179751;C0179410;C0179799;C0403709;C1962945;C0032792;C0699886;C1706381;C1706368;C0771936;C0179800;C0424786;C0400877;C0879179;C0376152;C0589368;C0580703;C0231287;C3244296;C0281567;C1532844;C0947322;C0179784;C1550557;C0554310;C0153619;C0184252;C0277599;C1186983;C4262971;C1704414;C0879633;C0005978;C0280022;C0589110;C4048252;C0041953;C1306645;C3853621;C0878947;C0032786;C2947996;C0025344
kju-53-60-g002	C1281573;C0023759;C0175722;C1291077;C0280599;C1561603;C0872388;C3812382;C0000731;C0019080;C0154091;C0005682;C1705205;C0496930;C0154017
baw048f6p	C0015726;C2087366;C1286385;C1881303;C3161035;C0871060;C0458631;C2946875;C1261259;C0423899;C0392535;C1510508;C0039333;C3274659;C1305866;C2987514;C3853906;C1444656
gr1_PMC4808727	C0239640;C0235917;C0948381;C0427205;C0522153;C3536746;C0235315;C0332573;C0151907;C1706368;C0039866;C3544208;C0151689;C0239818;C0854373;C2675107;C0235967;C1550557;C3687312;C0224440;C0240463;C0751437;C0040434;C0549444;C0877370;C1281586;C2938906;C0340293;C0332572;C0221345
gr2_PMC4808727	C0629561;C0009458;C2153618;C1279549;C2126309;C3812802;C0230426;C3255620;C1550557;C1706368;C0677540;C3544208
gr3_PMC4808727	C2087366;C0496955;C0241148;C0487602;C1704680;C0230423;C3812802;C1706368;C0178298;C0446561;C0332461;C0444099;C1515187;C1550557;C0441004;C0011389;C0071767;C3544208;C1546781;C0444086;C0444186;C0058437;C0020581
238_2011_595_Fig3_HTML	C2338258;C0430854;C1708556;C1547928;C1285092;C0021889;C4042812;C0231286;C1135564;C2096041;C0277598;C1180245;C1180244;C0332803;C0184898;C1706387;C0430855;C0033213;C0580846;C1179022
gks220f7	C3826873;C0425382;C3540017;C0722300;C1706352;C0440049;C4050231;C3810842;C4049704;C0231519;C2926604;C4018974;C0796494;C3805381;C3845921;C2987514;C1815293;C3540772;C0015392;C0069592;C3542953;C0240795;C0069591;C1705555;C0031765;C0486616;C3541951;C2229232;C0022359;C3542016;C0029957;C1273020;C4228756;C3274653;C4050469;C0387837;C2683183;C4283785;C0681324;C0231441;C0719509;C2347268;C0012691;C1546701;C1280202;C2826240;C1550557;C0150305;C2826980;C3842678;C1713568;C1555588;C1515974;C4050248;C0556030;C3540790;C3542456;C1706368;C2702329;C1561964;C0275586;C3540048;C1879946;C0600199;C0700221;C3541394;C1444656;C4284931;C4284930
medoral-17-e171-g002	C1564718;C0015252;C0007876;C1552858;C0308718;C0523207;C3880019;C0148582;C0728940;C0430389;C1552839;C0491970;C1859088;C1547928;C1551341;C0276828;C1512721;C0700320;C3881866;C0728976;C1548899;C0184905
medoral-17-e171-g003	C0015252;C0007876;C1552858;C3880019;C0370220;C1551341;C0523207;C0152399;C0178539;C1266908;C0430389;C2986548;C1552839;C0491970;C1546560;C1548899;C0730064;C0728940;C0276828;C1578513;C0700320;C0262950;C3881866;C1550616;C0032027;C0184905
medoral-17-e171-g004	C3496436;C0015252;C0007876;C1552858;C3880019;C0370220;C1551341;C0523207;C0152399;C1706387;C0728940;C0430389;C2986548;C2677099;C1552839;C0491970;C1546560;C1550616;C0730064;C1547928;C1266908;C0403592;C1578513;C0700320;C0262950;C0276828;C1548899;C3881866;C0033213;C0032027;C0184905
medoral-17-e171-g005	C3496436;C0015252;C0007876;C3683798;C1552858;C3880019;C1551341;C0523207;C0044091;C1266908;C0430389;C2986548;C1961139;C1552839;C0491970;C1546560;C1548899;C2677099;C0728940;C1546653;C0403592;C1578513;C0700320;C0276828;C1842402;C3881866;C1550616;C0262950;C0184905
medoral-17-e171-g006	C0061867;C0015252;C0007876;C3683798;C1552858;C3880019;C1551341;C0523207;C1266908;C0430389;C2986548;C1961139;C1552839;C0491970;C1546560;C1548899;C0728940;C1546653;C0276828;C1578513;C0700320;C3881866;C1550616;C0262950;C0184905
medoral-17-e171-g007	C0061867;C1552839;C1550272;C3683798;C3880019;C0523207;C1706368;C0178539;C1266908;C0430389;C2986548;C1550646;C1961139;C1708637;C0491970;C1546691;C1546560;C1548899;C1550557;C1546653;C0276828;C1578513;C3881866;C1550616;C0262950
materials-07-02882f2	C0237849;C0699493;C0175659;C0200655;C0700329;C0684254;C1551341;C1552858;C2135353;C1552080;C0700320;C2350005;C0349674;C2220266;C0222045;C0274281;C0149796;C2936910;C0002374;C2984968
1749-799X-5-7-1	C1306232;C0264097;C0043299;C0181080;C0332761;C1547227;C1962945;C0033061;C1561581;C0241863;C0458349;C4050466;C1265657;C0016504;C1548003;C4050465;C1519275;C1547231;C0555980;C0932074;C0182605;C0719858;C1265656;C1281587;C1306645;C0687463;C0043303
1749-799X-5-7-2	C1306232;C0264097;C0043299;C0181080;C0332761;C1547227;C1962945;C1561581;C0241863;C4050466;C1265657;C0016504;C1548003;C4050465;C1519275;C1547231;C0555980;C0932074;C0182605;C0719858;C1265656;C1281587;C1306645;C0687463;C0043303
1749-799X-5-7-3	C0016642;C3164164;C0032786;C0043299;C0181080;C0554310;C0030201;C0003881;C0003883;C0179410;C0400877;C0403709;C0079321;C0188172;C1962945;C1546778;C0032792;C3163693;C2735015;C1706368;C0455670;C0580703;C0404831;C0424786;C2828387;C0407333;C3244072;C0589368;C0458349;C0231287;C0444725;C1532844;C0025663;C1550557;C1548003;C0687463;C0277599;C2024161;C0932074;C0182605;C2355569;C1515974;C2827714;C0700030;C0589110;C0871511;C4262971;C1306645;C0043303;C0186225;C0188855;C0188854;C0187606
1749-799X-5-7-4	C0016642;C3164164;C0043299;C0181080;C0003881;C0003883;C0079321;C0188172;C1962945;C1546778;C3163693;C2735015;C1706368;C0455670;C0404831;C2828387;C0407333;C3244072;C0444725;C0025663;C1550557;C1548003;C0687463;C0932074;C0182605;C2355569;C1515974;C2827714;C0700030;C0871511;C1306645;C0043303;C0186225;C0188855;C0188854;C0187606
1749-799X-5-7-5	C0420315;C1561543;C0436751;C0043299;C0181080;C0003881;C0003883;C1704685;C0188172;C0441606;C0202657;C1546778;C1706368;C0455670;C0458349;C1522577;C3274571;C1550557;C1548003;C0521530;C0589120;C0182605;C1515974;C1962945;C1306645;C0687463;C0043303;C0186225;C0188855;C0188854;C0187606
1749-799X-5-7-6	C0436751;C0043299;C0181080;C0003881;C0003883;C0188172;C0441606;C1962945;C1546778;C1706368;C0455670;C1550557;C1548003;C0521530;C0182605;C1515974;C1306645;C0687463;C0043303;C0186225;C0188855;C0188854;C0187606
OAMJMS-3-432-g002	C1457907;C4084778;C3842534;C3842535;C3842536;C2081627;C1705196;C0194523;C0005689;C0543467
OAMJMS-3-432-g004	C1697779;C1736418;C0591626;C1144663;C1970989;C1550557;C1706368;C0179802;C0183518;C0558525;C0184211;C0042019
oncotarget-07-87031-g001	C1626420;C1880121;C0585442;C1882806;C3542466;C3498229;C0035608;C3541899;C1273517;C1706368;C1550604;C0120285;C3899716;C1704922;C1550557;C1704653;C0029463;C0242842;C1704254;C1696103;C1704457;C1705245;C0035164;C3496276;C3496277;C0043194;C3496275
biomedicines-02-00163-g001	C1533685;C0079680;C0030364;C1321909;C0444600;C0007294;C0085933;C1258039;C2674459;C0376549;C1258034;C0205671;C1551341;C0014378;C0206751;C0206750;C0206753;C0206752;C2239212;C0040361;C0813154;C0205882;C0183479;C0376551;C1627889;C0027651;C0025202;C2076600;C2349857;C0028778;C0015252;C3539018;C1578706;C0276447;C0276289;C0155339;C0262334;C0206611;C0242994;C1706515;C0206615;C0206617;C0728940;C0034494;C1550557;C2712971;C0927195;C0522772;C3242479;C1704540;C4303119;C0012922;C1656590;C0206044;C3534585;C0254455;C3509205;C0042769;C0206607;C0796561;C0206604;C3710253;C0206608;C0013533;C1142183;C1610168;C1521846;C0035369;C3542948;C0003723;C0007876;C0041374;C0021485;C1552858;C4303122;C4303120;C4303126;C0019372;C0282687;C0857836;C1096691;C1706368;C0343598;C0015349;C2368006;C1535917;C3805115;C3495458;C0021493;C1175175;C0858009;C0019097;C0019099;C0700320;C0037140;C1550719;C0949804;C0518505;C0035690;C0720177;C1706912;C0031887;C3203578;C3833453;C0375024;C0225327;C0948075;C0206602;C4019010;C4071879;C4050251;C0276161;C3273930;C1319860;C0035112;C0001486;C0520484;C0032870;C0591488;C3874374;C1320013;C1262035;C4050026;C0947630;C0035869;C1704653;C0024266;C1617072;C0042136;C0184905
fnhum-05-00149-g001	C0520966;C0544726;C2609437;C0741992;C0427184;C1507293;C2825142;C3842330;C0150312;C1269537;C0006111;C1555715;C1706368;C0600116;C0002778;C0024809;C1507248;C1552839;C2087366;C3891067;C1550557;C0009924;C0449900;C1706074;C1547311;C1299581;C1281583;C0276828;C0006104;C3245479;C0018563;C0024763;C0222058
fnhum-05-00149-g002	C0520966;C0544726;C1552839;C0427184;C2825142;C3842330;C0150312;C1269537;C0006111;C3812802;C1706368;C0600116;C0002778;C0024809;C1507248;C2087366;C3891067;C1550557;C0024763;C0449900;C1706074;C0276828;C0006104;C3245479;C0332575;C0009924;C0222058
ijms-15-17493-g003	C1397682;C0033621;C0722300;C1880121;C0037949;C0243095;C0919678;C2825141;C1168438;C0723338;C0087136;C0919677;C1550557;C1588750;C1949480;C0069592;C0069591;C0007306;C1267072;C3812802;C2239291;C0016204;C3542016;C0242209;C1550604;C1815331;C0031603;C0387837;C0939261;C0445251;C3810842;C0719053;C1601799;C0523826;C0038164;C0034320;C0037088;C1704457;C1706368;C2702329;C1549113;C0555903;C0332575;C1705245;C0202202;C2002622
1471-2202-14-S1-P193-1	C1515885;C2919013;C0151560;C3889395;C0556506;C3889396;C3496436;C0875999;C0925206;C1656341;C1269537;C3889392;C1705491;C0771773;C1704788;C0013819;C0001613;C0233256;C1273517;C3853906;C0282413;C2348044;C3274659;C1706515;C1553497;C3245511;C0403592;C4283905;C0577559;C0577573;C3161035;C0815275;C0179120;C3889398;C1550557;C0072225;C0591488;C2136992;C0679575;C1546709;C0036602;C0746922;C0338207;C3889399;C2677099;C3539106;C0521307;C4050026;C3889390;C3889393;C1706368;C3251815;C3889394;C3889397;C0201780;C0728811;C0006111;C0006104;C2986539;C0024489;C0025175;C3889391;C1292856;C3889389;C0007776;C0022655;C3896579
bjm-41-707-g002	C0181839;C0183355;C0026024;C0080194;C1510453;C1704653;C1457898;C2698636;C0220844;C0026018;C0018270;C0031753;C2987481;C1879951;C0441233;C0181842
pbio.0040400.g001	C1294065;C1550652;C1704653;C3542466;C2348040;C1696103;C1704254;C0439663;C1704922;C0019693;C0086413;C1546706;C0333574;C0332575;C0200637;C3714514;C0523744
OL-05-04-1343-g00	C0233535;C2698634;C0870814;C0152060;C2321228;C0150312;C0043194
OL-05-04-1343-g01	C2753459;C0870814;C0524463;C3203359;C1135564;C1546714;C0430855;C0430854;C0026727
OL-05-04-1343-g02	C0629561;C0496874;C0228549;C0496954;C1882823;C0019065;C0019066;C3255620;C1837463;C1706368;C3842678;C0228505;C3686936;C1550557;C0041341;C1546708;C0031765;C0771936;C4050469;C4050248;C0003962;C0275586;C0376152;C0000925;C0043194
OL-05-04-1343-g03	C1552860;C0869813;C1269000;C1578706;C1546708;C2594846;C0233519;C1837463;C0348899;C1524347;C3273930;C0369501;C0181209;C0496860;C4050405;C1554159;C0003617;C0699270;C1550043;C0771936;C0376152;C0496779;C0027651;C0006002;C0881787;C0242114;C0600091;C0728951;C0043194
